"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TAVG","TMAX","TMIN"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-03-29",,"88","101","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-03-30",,"86","96",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-03-31",,"84","95",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-04-01",,"83","95","72"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-04-02",,"87","99","73"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-04-03",,"86","98","79"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-04-04",,"84","99",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-04-05","0.16","81","94","69"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-04-06","1.81","77","85","67"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-04-07","0.04","77","86","73"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-04-08","0.31","83","94","74"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-04-09","0.02","82","94",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-04-10","0.59","81",,"71"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-04-11","0.24","83","95","70"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-04-12","0.00","84","96",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-04-13","0.51","82","95","68"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-04-14","0.00","86","97","76"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-04-15",,"88","99","79"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-04-16",,"87","97","80"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-04-17",,"89",,"81"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-04-18",,"89","101","81"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-04-19",,"89","100",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-04-20",,"89","99","82"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-04-21",,"91","102","82"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-04-22",,"92",,"82"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-04-23","0.16","89","100","77"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-04-24","0.00","88","103",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-04-25","0.28","87","100","72"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-04-26","0.00","89","98","79"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-04-27",,"87","98","68"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-04-28","0.59","87","98","76"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-04-29","0.00","90","101","82"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-04-30",,"89","102","83"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-05-01",,"89","100","83"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-05-02","0.00","87","99",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-05-03","1.06","83","98","69"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-05-04","0.91","78","85","68"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-05-05","0.00","84","93","73"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-05-06",,"87","98","77"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-05-07",,"89","99","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-05-08",,"88","100","81"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-05-09",,"89","99",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-05-10",,"88","99","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-05-11",,"89",,"81"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-05-12",,"89","97",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-05-13",,"89","100","79"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-05-14",,"91","103","84"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-05-15",,"90","99","84"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-05-16","0.04","92",,"82"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-05-17","0.00","93","103","84"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-05-18",,"92","101",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-05-19","0.43","91","102","75"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-05-20","0.00","88","101",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-05-21","0.08","88","100","76"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-05-22","0.00","91",,"83"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-05-23",,"92","102","85"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-05-24",,"92","103","85"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-05-25",,"93",,"84"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-05-26",,"91","102",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-05-27",,"87","101",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-05-28",,"87","96","74"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-05-29",,"91","99","83"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-05-30",,"90","99","84"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-05-31",,"89","99","83"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-06-01",,"89","95","84"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-06-02",,"92","101","84"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-06-03",,"92","101","86"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-06-04",,"95","106","86"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-06-05",,"92","103",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-06-06",,"90","103",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-06-07","0.59","84","98","76"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-06-08","0.08","90","100","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-06-09","0.00","88","103",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-06-10","0.35","89","101","75"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-06-11","0.00","91","102","83"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-06-12",,"91","101","84"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-06-13",,"91","101","84"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-06-14",,"91","97","85"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-06-15",,"92","101","86"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-06-16","0.02","87","94",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-06-17","0.31","84","90","77"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-06-18","0.00","88","96","80"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-06-19",,"87","94","81"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-06-20",,"87","95","81"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-06-21","0.03","84","94","81"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-06-22","0.63","83","92","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-06-23","0.35","85","90","80"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-06-24","0.04","80","83","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-06-25","0.08","85","92","77"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-06-26","0.04","90","99","81"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-06-27","0.00","91","101","82"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-06-28",,"89","102",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-06-29","0.02","87","98","80"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-06-30","0.00","89","96","82"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-07-01",,"88","96",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-07-02",,"85","92","80"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-07-03",,"85","94","80"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-07-04",,"85","91","81"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-07-05",,"85","94",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-07-06",,"86","92","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-07-07",,"85","93","79"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-07-08",,"84","90","80"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-07-09","0.04","85","92","80"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-07-10","0.24","86","95","77"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-07-11","0.12","84","96",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-07-12","1.22","86","92",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-07-13","0.00","85","99",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-07-14","0.47","86","94","80"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-07-15","0.00","85","94","82"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-07-16","0.35","86","93","81"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-07-17","0.35","87","95","81"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-07-18","0.00","84","96",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-07-19","1.69","80","85","76"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-07-20","0.28","84","94","77"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-07-21","0.28","83","91","79"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-07-22","0.67","86","95","80"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-07-23","0.12","87","95","81"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-07-24","0.00","85","94","82"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-07-25","0.12","86","94","81"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-07-26","0.08","87","94","81"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-07-27","0.02","84","89",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-07-28","0.39","84","93","79"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-07-29","1.22","83","90",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-07-30","0.51","83","90","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-07-31","0.35","83","90","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-08-01","0.08","85","94","80"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-08-02","0.00","86","94","80"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-08-03","0.16","84","94","81"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-08-04","0.75","83","90","80"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-08-05","0.39","84","92","80"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-08-06","0.39","84","92","79"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-08-07","0.43","85","92","79"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-08-08","0.28","84","90","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-08-09","0.01","84","91",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-08-10","1.65","83","92","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-08-11","0.59","81","91","76"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-08-12","0.39","83","91","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-08-13","0.28","84","90","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-08-14","0.08","84","92","77"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-08-15","0.00","86","93","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-08-16","0.01","87","97","81"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-08-17","0.00","87","94",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-08-18","0.08","85","93","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-08-19","0.04","85","91","82"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-08-20","1.38","81","87",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-08-21","0.24","81",,"80"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-08-22","0.75","85","93","79"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-08-23","0.20","87","96","81"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-08-24","0.00","85","93",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-08-25","1.06","84","92","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-08-26","0.24","85","92","79"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-08-27","0.59","85","93","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-08-28","0.02","86","94","80"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-08-29","0.00","87","96","81"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-08-30",,"85","94",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-08-31",,"86","96","80"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-09-01",,"86","94","81"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-09-02",,"87","95","80"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-09-03",,"84","92","81"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-09-04","1.38","80","82","77"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-09-05","1.61","79",,"76"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-09-06","1.46","79","80","76"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-09-07","0.31","85","92","76"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-09-08","0.00","84","96",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-09-09","1.46","82","90","76"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-09-10","0.43","81","86",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-09-11","0.03","84","92",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-09-12","0.00","85","94","77"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-09-13",,"83","94","80"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-09-14",,"83","91","80"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-09-15",,"83","90","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-09-16",,"82","91","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-09-17",,"83","89","80"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-09-18",,"84","94","80"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-09-19",,"87","96","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-09-20",,"86","96","81"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-09-21",,"87","96","81"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-09-22",,"86","96","81"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-09-23",,"85","95",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-09-24",,"87","96","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-09-25",,"86","95","77"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-09-26",,"86","95","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-09-27",,"88","97","80"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-09-28",,"88","98","81"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-09-29",,"87","95","82"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-09-30",,"88","98","80"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-10-01",,"87","97","81"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-10-02",,"87","97","80"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-10-03",,"86","95","80"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-10-04",,"82","93",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-10-05",,"83","90","77"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-10-06",,"85","92","77"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-10-07",,"83","89",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-10-08",,"83","93","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-10-09",,"84","96",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-10-10",,"82","88",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-10-11",,"81","92","76"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-10-12",,"81","90","76"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-10-13",,"83","90","76"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-10-14",,"80","88",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-10-15",,"81","90","74"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-10-16",,"82","91","74"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-10-17",,"82","91",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-10-18",,"81","92","73"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-10-19",,"81","92","71"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-10-20",,"82","91","73"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-10-21",,"81","91","72"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-10-22",,"81","91","71"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-10-23",,"80","91","71"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-10-24",,"78","89","69"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-10-25",,"79","90","68"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-10-26",,"80","90","71"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-10-27",,"78","89",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-10-28",,"78","88","67"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-10-29",,"78","89","69"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-10-30",,"79","90","70"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-10-31",,"80","90","71"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-11-01",,"80","91","72"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-11-02",,"80","89",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-11-03","0.08","76","82","72"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-11-04","0.16","77","91","72"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-11-05","0.02","79","88","74"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-11-06","0.98","77","83","73"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-11-07","0.51","78","85","72"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-11-08","0.00","77","85",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-11-09",,"75","86",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-11-10",,"74","85","66"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-11-11",,"74","84","65"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-11-12",,"74","83","66"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-11-13",,"74","85","65"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-11-14",,"74","85","65"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-11-15",,"73","85",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-11-16",,"72","86",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-11-17",,"76","85","65"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-11-18",,"79","90","71"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-11-19",,"80","89",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-11-20",,"78","87",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-11-21",,"76","86",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-11-22",,"74","85",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-11-23",,"72","83","62"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-11-24",,"72","85",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-11-25",,"69","83","58"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-11-26",,"70","83","59"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-11-27",,"69",,"59"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-11-28",,"67","81",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-11-29",,"67","81","56"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-11-30",,"68","81","58"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-12-01",,"69","82","57"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-12-02",,"68","82",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-12-03",,"68","81","59"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-12-04",,"68","81","57"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-12-05",,"69","84","55"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-12-06",,"68","82","56"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-12-07",,"68",,"56"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-12-08",,"67","83","54"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-12-09",,"69","85","56"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-12-10",,"70","86","57"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-12-11",,"72","83","62"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-12-12","0.71","71","80","64"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-12-13","0.00","73","80","65"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-12-14",,"72","81",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-12-15",,"73","82","66"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-12-16",,"70",,
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-12-17",,"69","80","60"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-12-18",,"68","80",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","2012-12-19",,"67","79","57"
